filename,category,ef_number,event_id,episode_id,DBZ_mean,DBZ_max,DBZ_std,VEL_mean,VEL_max,VEL_std,VEL_rotation,ZDR_mean,ZDR_max,ZDR_std,RHOHV_mean,RHOHV_max,RHOHV_std,KDP_mean,KDP_max,KDP_std,range_span_km,alpha_rtm
WRN_210619_143318_KBMX_1085901n_Y7.nc,WRN,-1.0,965299,159616,35.300236,56.5,6.6598353,-23.87156,-3.0,4.6448765,21.0,1.1321023,14.53125,0.5924648,0.9866169,1.0517578,0.022568455,0.15383217,3.796875,0.27596313,59.75,0.7443512
WRN_210619_143715_KEVX_1085898n_R1.nc,WRN,-1.0,968250,160135,27.29016,58.5,9.727818,19.628294,57.125,3.3670197,43.5,0.20172763,20.0,0.5198137,0.9966363,1.0517578,0.010378008,0.06891264,2.203125,0.16063657,59.75,0.9223972
WRN_210619_143715_KEVX_1085899n_F9.nc,WRN,-1.0,971728,159616,27.827072,56.5,8.279082,19.27744,57.125,4.8788185,41.125,0.20382662,20.0,0.5019861,0.9965777,1.0517578,0.0116217695,0.033952616,2.046875,0.08435448,59.75,0.9086705
WRN_210619_143715_KEVX_1085902n_R1.nc,WRN,-1.0,968250,160135,27.29016,58.5,9.727818,19.628294,57.125,3.3670197,43.5,0.20172763,20.0,0.5198137,0.9966363,1.0517578,0.010378008,0.06891264,2.203125,0.16063657,59.75,0.9223972
WRN_210619_143715_KEVX_1085903n_V3.nc,WRN,-1.0,967867,160035,28.223331,64.0,11.10179,4.720159,37.125,5.2202125,48.5,0.07889517,14.375,0.724604,0.9831812,1.0517578,0.06958147,0.18841243,3.8984375,0.32339162,59.75,0.94899833
WRN_210619_143909_KEOX_1085900n_J9.nc,WRN,-1.0,965299,159616,33.234936,56.5,4.4840055,4.8989825,27.0,8.594975,24.0,0.87867635,7.21875,0.3342955,0.99589777,1.0117188,0.003679729,0.06327155,2.046875,0.107970335,59.75,0.7769981
WRN_210619_144016_KBMX_1085901n_Y7.nc,WRN,-1.0,965299,159616,35.459415,55.5,6.734522,-23.645569,24.5,4.936287,50.625,1.0951715,14.28125,0.5364375,0.989465,1.0517578,0.018205535,0.15540148,3.453125,0.2564413,59.75,0.95948243
WRN_210619_144254_KEVX_1085898n_W3.nc,WRN,-1.0,968250,160135,29.922665,58.0,5.844546,21.37185,46.125,3.6361997,34.0,0.28400594,6.375,0.42664757,0.993317,1.0517578,0.011464245,0.035860654,1.8984375,0.101621255,59.75,0.86215514
WRN_210619_144254_KEVX_1085899n_W3.nc,WRN,-1.0,968250,160135,29.922665,58.0,5.844546,21.37185,46.125,3.6361997,34.0,0.28400594,6.375,0.42664757,0.993317,1.0517578,0.011464245,0.035860654,1.8984375,0.101621255,59.75,0.86215514
WRN_210619_144254_KEVX_1085902n_R1.nc,WRN,-1.0,968250,160135,27.454077,58.5,9.399084,19.851805,57.125,3.149279,45.625,0.19059414,18.3125,0.48443565,0.9966964,1.0517578,0.009670253,0.061912708,2.3984375,0.14587368,59.75,0.93405807
WRN_210619_144254_KEVX_1085903n_V3.nc,WRN,-1.0,967867,160035,28.02029,60.5,10.098907,7.105553,37.125,5.2398715,42.0,0.07153728,20.0,0.6512383,0.98515695,1.0517578,0.06454022,0.14949687,3.6484375,0.27218962,59.75,0.9138178
WRN_210619_144600_KEOX_1085900n_J9.nc,WRN,-1.0,965299,159616,33.434326,56.5,4.344093,7.1568265,38.375,8.142196,23.0,0.90558934,3.6875,0.3344772,0.99592894,1.0117188,0.003303827,0.06523187,1.796875,0.09916827,59.75,0.76659274
WRN_210619_144714_KBMX_1085901n_G1.nc,WRN,-1.0,965299,159616,37.050236,58.0,4.9370093,-21.441437,-0.5,6.1711926,21.625,1.0689763,12.34375,0.3979431,0.99460125,1.0517578,0.0052667744,0.18860467,3.8515625,0.22555655,59.75,0.75152147
WRN_210619_144832_KEVX_1085899n_W3.nc,WRN,-1.0,968250,160135,30.931646,58.0,5.6866584,21.023289,62.625,3.9080932,41.625,0.31581104,5.90625,0.460713,0.9908802,1.0517578,0.01512086,0.04245101,2.296875,0.12385226,59.75,0.911625
WRN_210619_144832_KEVX_1085902n_R1.nc,WRN,-1.0,968250,160135,27.88562,58.0,8.411489,20.311348,52.125,2.6993752,45.5,0.19245076,20.0,0.44287974,0.99691725,1.0517578,0.0077456706,0.050733875,2.046875,0.11766259,59.75,0.93338734
WRN_210619_144832_KEVX_1085903n_V3.nc,WRN,-1.0,967867,160035,28.446459,60.5,8.999128,8.354088,27.5,5.025349,31.5,0.110228956,14.28125,0.57267296,0.9904034,1.0517578,0.043874845,0.11563884,3.6484375,0.23814557,59.75,0.8434828
WRN_210619_145218_KEOX_1085900n_J9.nc,WRN,-1.0,971729,160292,33.50542,56.5,4.374684,8.138105,38.375,7.869837,24.375,0.91642946,3.9375,0.33677763,0.9959487,1.0117188,0.0032947042,0.06838799,1.703125,0.09614303,59.75,0.78078866
WRN_210619_145410_KBMX_1085901n_H1.nc,WRN,-1.0,971729,160292,36.708565,57.5,4.8479047,-23.11534,-2.0,4.7512093,23.625,1.113554,16.6875,0.40845573,0.99412537,1.0517578,0.006661744,0.16860838,4.25,0.24060328,59.75,0.77314776
WRN_210619_145434_KEVX_1085902n_R1.nc,WRN,-1.0,968250,160135,27.902964,57.0,7.856052,20.591267,41.3125,2.3446827,37.5,0.18057488,13.5625,0.40921944,0.99703825,1.0517578,0.005989181,0.04170157,1.3515625,0.098326996,59.75,0.88611025
WRN_210619_145836_KEOX_1085900n_M9.nc,WRN,-1.0,968251,160135,28.209236,51.0,4.6039667,14.074614,40.875,3.3960774,24.375,0.83907515,5.9375,0.3614627,0.9954294,1.03125,0.0071426886,0.019923262,0.796875,0.052954465,59.75,0.78078866
WRN_210619_150048_KEVX_1085902n_P2.nc,WRN,-1.0,968251,160135,28.689682,54.5,6.612423,21.29227,56.625,2.1329846,37.125,0.2501285,8.03125,0.40745774,0.9955589,1.0517578,0.008196913,0.03067305,1.25,0.0755746,59.75,0.88365304
WRN_210619_150048_KEVX_1085903n_G5.nc,WRN,-1.0,968251,160135,25.550608,58.0,7.7332215,17.355776,49.625,3.6546152,31.125,0.17775662,20.0,0.98541033,0.9802535,1.0517578,0.0368553,0.03837311,2.25,0.12883924,59.75,0.8405548
WRN_210619_150108_KBMX_1085901n_H1.nc,WRN,-1.0,971729,160292,35.374874,58.0,6.220343,-23.122513,-0.5,4.558132,24.0,1.0708901,15.875,0.43778872,0.99426275,1.0517578,0.009294257,0.14502011,3.8984375,0.22274764,59.75,0.7769981
WRN_210619_150702_KEVX_1085902n_P2.nc,WRN,-1.0,968251,160135,28.587633,53.0,6.8202744,21.156054,29.8125,2.0878084,19.0,0.24348967,11.28125,0.43133542,0.99511826,1.0517578,0.009823572,0.03019305,1.796875,0.08386943,59.75,0.7198819
WRN_210619_150702_KEVX_1085903n_G5.nc,WRN,-1.0,968251,160135,26.010717,57.0,7.487154,17.291773,43.3125,3.5579102,28.5,0.18786268,20.0,0.97602975,0.979461,1.0517578,0.035054706,0.038826596,1.953125,0.13132851,59.75,0.81901354
WRN_210619_150806_KBMX_1085901n_K1.nc,WRN,-1.0,971729,160292,35.388527,56.5,5.2314754,-22.36644,-0.5,4.657502,48.5,1.0603367,5.875,0.39018792,0.9950696,1.0517578,0.0061811614,0.13517486,2.953125,0.16780978,59.75,0.94899833
WRN_210619_151315_KEVX_1085902n_P2.nc,WRN,-1.0,968251,160135,28.467127,55.0,7.2286606,21.073505,34.8125,2.1004877,19.5,0.2275322,7.84375,0.44490647,0.99511886,1.0517578,0.0105174035,0.031912785,1.5,0.08429993,59.75,0.7262326
WRN_210619_151315_KEVX_1085903n_G5.nc,WRN,-1.0,968251,160135,26.33977,57.0,7.3469887,17.180092,47.3125,3.553089,27.8125,0.17375991,20.0,0.9793368,0.978567,1.0517578,0.035032105,0.038917568,2.546875,0.14021865,59.75,0.8130435
WRN_210619_205429_KCLE_1085913n_Z2.nc,WRN,-1.0,962000,159068,4.9536004,60.0,14.468712,6.2905974,33.25,4.00149,34.25,2.5067306,20.0,3.6751838,0.903625,1.0517578,0.177064,0.10152177,3.6015625,0.31118268,59.75,0.86394626
WRN_210619_205943_KCLE_1085913n_Z2.nc,WRN,-1.0,966283,159689,5.7864594,60.0,14.57299,6.3287153,32.75,4.1008134,34.75,2.6713927,20.0,3.6564662,0.9019341,1.0517578,0.1767011,0.09550099,3.6015625,0.29243013,59.75,0.86748964
WRN_210619_210445_KCLE_1085913n_Z2.nc,WRN,-1.0,962000,159068,6.877233,60.0,14.964491,6.807765,30.875,4.0957174,34.375,2.8612792,20.0,3.7906842,0.9042794,1.0517578,0.17523701,0.09138552,3.6015625,0.28279516,59.75,0.86483693
WRN_210619_210937_KCLE_1085913n_Z2.nc,WRN,-1.0,962000,159068,7.747628,60.5,15.217779,7.2025514,30.875,4.129736,34.375,2.965023,20.0,3.8826087,0.9099096,1.0517578,0.17095362,0.084815755,3.203125,0.2668415,59.75,0.86483693
WRN_210619_211710_KCLE_1085913n_Z2.nc,WRN,-1.0,962000,159068,8.810866,63.5,15.452088,7.82632,39.875,4.215956,47.0,3.0200765,20.0,4.0635066,0.9238336,1.0517578,0.16098885,0.077338725,5.046875,0.28023493,59.75,0.94131744
WRN_210619_212350_KCLE_1085913n_Z2.nc,WRN,-1.0,962000,159068,10.014206,64.5,15.737081,8.639629,39.875,4.1321054,47.0,2.820881,20.0,4.069533,0.9387729,1.0517578,0.14920107,0.08102765,5.1015625,0.33469203,59.75,0.94131744
WRN_210619_213130_KCLE_1085913n_Z2.nc,WRN,-1.0,962000,159068,10.569824,63.5,15.718627,8.9865265,41.875,4.1592274,38.0,2.6375012,20.0,4.056291,0.9479123,1.0517578,0.14212067,0.08657189,5.1015625,0.38352847,59.75,0.8893485
WRN_210619_213909_KCLE_1085913n_Z2.nc,WRN,-1.0,962000,159068,10.633146,64.5,15.722889,9.125426,41.875,4.2547126,44.375,2.4087656,20.0,3.9104419,0.95351624,1.0517578,0.13633028,0.0885996,4.203125,0.3669406,59.75,0.9272663
WRN_210619_214144_KFTG_1085914n_T6.nc,WRN,-1.0,964616,159499,25.537262,73.5,15.894709,1.6962172,24.5,3.7755659,22.5,1.0836619,20.0,1.6047657,0.9709207,1.0517578,0.0700063,0.1269718,4.6484375,0.41386285,59.75,0.76121914
WRN_210619_214548_KCLE_1085913n_C8.nc,WRN,-1.0,962000,159068,15.712685,60.0,15.315213,11.484814,43.875,3.8730507,25.0,1.5133349,20.0,3.0207145,0.976142,1.0517578,0.097068556,0.088480674,3.953125,0.33701858,59.75,0.7869786
WRN_210619_214649_KFTG_1085914n_T6.nc,WRN,-1.0,964616,159499,26.170021,73.5,15.6814375,1.8499614,24.5,3.7007482,22.5,1.008738,20.0,1.4896481,0.9722637,1.0517578,0.06312083,0.13151264,4.6484375,0.41968077,59.75,0.76121914
WRN_210619_214649_KFTG_1085915n_E4.nc,WRN,-1.0,964615,159499,26.225153,72.0,13.517087,1.0659157,34.3125,4.587573,40.3125,0.5894724,20.0,1.1555264,0.97519976,1.0517578,0.04517892,0.06321899,5.8984375,0.39936298,59.75,0.9037918
WRN_210619_215208_KFTG_1085914n_L5.nc,WRN,-1.0,964616,159499,27.7265,73.5,14.829549,1.6306432,27.625,3.9377337,22.5,0.87562394,20.0,1.407857,0.97368276,1.0517578,0.053927936,0.139067,6.1015625,0.49090832,59.75,0.76121914
WRN_210619_215208_KFTG_1085915n_E4.nc,WRN,-1.0,964615,159499,27.400066,72.5,13.358734,1.2618177,42.3125,4.8623595,40.3125,0.5645907,20.0,1.1005267,0.9737508,1.0517578,0.041815035,0.08487568,6.1015625,0.4715328,59.75,0.9037918
WRN_210619_215308_KCLE_1085913n_D7.nc,WRN,-1.0,962000,159068,13.1178665,61.5,15.612476,10.945317,41.875,4.1645446,22.0,1.8670937,20.0,3.4380667,0.97235954,1.0517578,0.109265976,0.086748526,4.546875,0.32915008,59.75,0.7557248
WRN_210619_215726_KFTG_1085914n_L5.nc,WRN,-1.0,964616,159499,28.297504,73.5,15.1423855,2.0267413,27.625,4.226382,22.5,0.98864603,20.0,1.618515,0.97200066,1.0517578,0.061144426,0.16779426,6.0,0.5210625,59.75,0.76121914
WRN_210619_215726_KFTG_1085915n_E4.nc,WRN,-1.0,964615,159499,27.644321,72.5,13.300867,1.5966752,40.8125,5.05472,28.0,0.5176587,20.0,1.0700494,0.9720892,1.0517578,0.04297109,0.09135945,4.6484375,0.4943417,59.75,0.8146862
WRN_210619_215858_KVAX_1085916n_Z7.nc,WRN,-1.0,967870,160035,23.41168,60.0,11.369293,13.133491,42.125,3.2195883,30.5,0.67900234,20.0,1.164205,0.98948807,1.0517578,0.04975552,0.06737031,3.3515625,0.23792103,59.75,0.83559537
WRN_210619_220028_KCLE_1085913n_C8.nc,WRN,-1.0,962000,159068,18.25802,61.5,14.208041,12.57825,26.5,3.7813184,20.0,1.0286808,20.0,2.3328977,0.98614854,1.0517578,0.0697291,0.09434367,5.75,0.37679648,59.75,0.73242253
WRN_210619_220252_KFTG_1085914n_L5.nc,WRN,-1.0,964616,159499,28.748325,68.5,14.832872,2.555304,35.5625,4.539565,31.5,0.9661761,20.0,1.5687568,0.9726067,1.0517578,0.05892844,0.1727024,5.8984375,0.5207981,59.75,0.8434828
WRN_210619_220252_KFTG_1085915n_E4.nc,WRN,-1.0,964615,159499,27.746368,70.5,13.026162,1.9647242,39.5625,5.1629486,33.5,0.52146536,20.0,1.0289052,0.9719699,1.0517578,0.042201184,0.09279402,5.0,0.50047755,59.75,0.858533
WRN_210619_220429_KVAX_1085916n_Z7.nc,WRN,-1.0,967870,160035,22.865955,59.5,11.539187,13.219858,42.125,3.3178644,30.5,0.6772644,20.0,1.2392603,0.9893943,1.0517578,0.052420106,0.061675135,3.0,0.21691029,59.75,0.83559537
WRN_210619_220750_KFTG_1085914n_L5.nc,WRN,-1.0,964616,159499,29.294697,68.5,14.149563,3.084365,35.5625,4.903764,31.5,0.83339226,20.0,1.311246,0.9741239,1.0517578,0.04899459,0.16654143,5.0,0.51635176,59.75,0.8434828
WRN_210619_220750_KFTG_1085915n_E4.nc,WRN,-1.0,964615,159499,28.005375,70.5,12.4782,2.4490182,39.5625,5.226847,33.5,0.52439404,20.0,0.97326636,0.97208273,1.0517578,0.040436603,0.08990416,5.0,0.48333767,59.75,0.858533
WRN_210619_220802_KCLE_1085913n_C8.nc,WRN,-1.0,962000,159068,18.679157,60.5,13.608439,12.948409,42.875,3.838026,32.5,0.8137092,20.0,2.0471573,0.98887515,1.0517578,0.06080258,0.09957273,5.75,0.41219643,59.75,0.8511237
WRN_210619_220950_KVAX_1085916n_T8.nc,WRN,-1.0,968255,160135,25.96242,59.5,9.628911,12.986511,42.0,3.1090899,37.125,0.6387036,20.0,0.97935694,0.9828567,1.0517578,0.038674112,0.051907454,3.296875,0.18389651,59.75,0.88365304
WRN_210619_221317_KFTG_1085914n_L5.nc,WRN,-1.0,964616,159499,29.765272,68.5,13.508762,3.4726968,35.5625,5.279613,41.0,0.73367506,20.0,1.1173253,0.9747826,1.0517578,0.04319814,0.17000434,5.1015625,0.53241605,59.75,0.9079262
WRN_210619_221317_KFTG_1085915n_E4.nc,WRN,-1.0,964615,159499,27.967701,70.5,11.9880905,3.0248969,39.5625,5.2731814,35.0,0.44642627,20.0,0.9000019,0.9739469,1.0517578,0.039368443,0.08198922,4.8984375,0.44403002,59.75,0.86924225
WRN_210619_221456_KCLE_1085913n_D8.nc,WRN,-1.0,962000,159068,15.034074,60.5,15.206807,12.131238,34.375,4.1038294,20.0,1.3252382,20.0,2.9399393,0.98343974,1.0517578,0.08878216,0.11079241,5.75,0.45246035,59.75,0.73242253
WRN_210619_221512_KVAX_1085916n_T8.nc,WRN,-1.0,968255,160135,25.947515,59.5,9.333295,13.007029,42.0,3.1175919,37.125,0.6218333,20.0,0.98981994,0.98139924,1.0517578,0.039148327,0.046852224,3.296875,0.17161597,59.75,0.88365304
WRN_210619_221844_KFTG_1085914n_L5.nc,WRN,-1.0,964610,159499,29.885256,69.0,13.067745,3.7780404,35.5625,5.634982,41.0,0.67442673,20.0,1.0098779,0.9746995,1.0517578,0.041198283,0.16032223,4.75,0.5127748,59.75,0.9079262
WRN_210619_221844_KFTG_1085915n_E4.nc,WRN,-1.0,964598,159499,27.63066,67.0,11.473061,3.680278,39.5625,5.323852,35.0,0.39611036,20.0,0.8413167,0.9758966,1.0517578,0.037119284,0.07377282,4.546875,0.41561645,59.75,0.86924225
WRN_210619_222033_KVAX_1085916n_T8.nc,WRN,-1.0,968255,160135,25.859795,56.5,8.947682,13.084167,44.5,3.034527,49.5,0.59435403,20.0,1.007936,0.9790686,1.0517578,0.04064036,0.040425625,3.296875,0.16146778,59.75,0.9539881
WRN_210619_222412_KFTG_1085914n_J6.nc,WRN,-1.0,964610,159499,31.344114,68.0,12.562863,2.8140733,34.0,5.555155,41.0,0.603833,20.0,0.94387144,0.97497326,1.0517578,0.03909511,0.1649248,4.75,0.47406667,59.75,0.9079262
WRN_210619_222412_KFTG_1085915n_E4.nc,WRN,-1.0,964598,159499,26.693972,65.5,10.840593,4.5737686,34.0,5.1798835,35.5,0.2980189,18.625,0.81046677,0.97796273,1.0517578,0.036977284,0.044848524,4.6484375,0.3432124,59.75,0.8727102
WRN_210619_222604_KVAX_1085916n_B3.nc,WRN,-1.0,968255,160135,25.76247,59.0,8.881476,13.219856,41.5,2.924056,34.5,0.5987748,20.0,1.0407864,0.97817385,1.0517578,0.041306846,0.039201576,2.453125,0.16087289,59.75,0.8657244
WRN_210619_222939_KFTG_1085914n_J6.nc,WRN,-1.0,964610,159499,31.494745,67.5,12.30562,2.9480705,34.0,5.799265,41.0,0.5833843,20.0,0.9160871,0.9751168,1.0517578,0.038600124,0.16115442,4.6484375,0.43794835,59.75,0.9079262
WRN_210619_222939_KFTG_1085915n_E4.nc,WRN,-1.0,964598,159499,26.037762,65.5,10.64688,5.2480593,37.0,5.164229,35.0,0.26354927,20.0,0.8036978,0.97987324,1.0517578,0.035318535,0.032606885,4.6484375,0.31286177,59.75,0.86924225
WRN_210619_223121_KVAX_1085916n_F3.nc,WRN,-1.0,968255,160135,24.707922,54.0,8.939147,12.932293,41.5,2.6393278,35.5,0.6646601,20.0,1.2629161,0.9739786,1.0517578,0.04965119,0.033093598,2.453125,0.14113621,59.75,0.8727102
WRN_210619_223506_KFTG_1085914n_J6.nc,WRN,-1.0,964610,159499,31.652197,69.0,11.735902,3.2057633,35.5,6.0638146,48.0,0.5829318,20.0,0.8734396,0.9762824,1.0517578,0.03352635,0.14234848,4.3515625,0.39498112,59.75,0.9464647
WRN_210619_223506_KFTG_1085915n_E4.nc,WRN,-1.0,964598,159499,26.3092,65.0,10.769828,5.445173,37.0,5.2921624,35.0,0.30158582,20.0,0.8413328,0.98066074,1.0517578,0.0370006,0.041524906,4.3515625,0.28672096,59.75,0.86924225
WRN_210619_223638_KVAX_1085916n_V4.nc,WRN,-1.0,968255,160135,25.187754,50.5,8.953933,13.149101,38.625,2.5431368,30.625,0.68594533,20.0,1.2905447,0.9718989,1.0517578,0.05099295,0.037499834,2.203125,0.1401374,59.75,0.8365953
WRN_210619_224033_KFTG_1085914n_J6.nc,WRN,-1.0,964610,159499,31.733545,69.0,11.381643,3.5536094,35.5,6.299167,48.0,0.5718512,20.0,0.83231926,0.9771718,1.0517578,0.030704157,0.13368781,4.3515625,0.35963446,59.75,0.9464647
WRN_210619_224033_KFTG_1085915n_E4.nc,WRN,-1.0,964598,159499,26.438038,64.0,10.794004,5.696242,37.0,5.432727,35.0,0.3211643,20.0,0.86678183,0.9817025,1.0517578,0.037336547,0.048920464,4.3515625,0.27137032,59.75,0.86924225
WRN_210619_224345_KVAX_1085916n_V4.nc,WRN,-1.0,968255,160135,24.933569,55.0,9.027347,13.085359,39.5,2.6127205,30.5,0.69668156,20.0,1.3207393,0.9700661,1.0517578,0.05362317,0.037910864,3.296875,0.14959033,59.75,0.83559537
WRN_210619_224600_KFTG_1085914n_J6.nc,WRN,-1.0,964610,159499,31.66247,69.0,11.191402,4.117127,35.5,6.597805,35.0,0.57634455,20.0,0.8013119,0.9780135,1.0517578,0.02885581,0.12984936,4.3515625,0.34451878,59.75,0.86924225
WRN_210619_225127_KFTG_1085914n_G0.nc,WRN,-1.0,966104,159837,30.150078,65.0,9.404416,4.974148,33.5,6.05364,36.5,0.41126963,16.3125,0.6847401,0.9801806,1.0517578,0.022424877,0.10717594,3.796875,0.31887755,59.75,0.879502
WRN_210619_225341_KVAX_1085916n_Q6.nc,WRN,-1.0,968255,160135,24.648918,53.5,8.926694,13.041748,39.5,2.602875,30.625,0.6990663,20.0,1.3164763,0.96830857,1.0517578,0.054649036,0.036349516,3.1015625,0.15100992,59.75,0.8365953
WRN_210619_225654_KFTG_1085914n_G0.nc,WRN,-1.0,966104,159837,29.949518,64.0,9.157362,5.289761,33.5,6.06509,33.0,0.36364117,13.0625,0.6473364,0.9805804,1.0517578,0.022618335,0.10949147,4.0,0.3203161,59.75,0.85485643
WRN_210619_225843_KVAX_1085916n_Q6.nc,WRN,-1.0,968255,160135,24.560131,53.5,8.695521,12.998008,39.5,2.5689428,30.625,0.69267815,20.0,1.2976407,0.9679782,1.0517578,0.05415408,0.03511218,2.453125,0.14321071,59.75,0.8365953
WRN_210619_230220_KFTG_1085914n_G0.nc,WRN,-1.0,966104,159837,29.260313,61.0,8.774243,5.7713337,36.5,6.1551895,36.5,0.2925375,15.5625,0.6158158,0.98101103,1.0517578,0.024131568,0.10363416,4.3984375,0.30638668,59.75,0.879502
WRN_210619_230345_KVAX_1085916n_Q6.nc,WRN,-1.0,968255,160135,24.416138,47.5,8.48353,12.991745,39.0,2.5297842,30.625,0.6836477,20.0,1.286309,0.96787095,1.0517578,0.053700246,0.03335073,2.453125,0.14011514,59.75,0.8365953
WRN_210619_230747_KFTG_1085914n_G0.nc,WRN,-1.0,966074,159837,28.847454,60.5,8.372908,5.611369,41.75,5.91875,43.5,0.24576153,6.3125,0.58699393,0.981798,1.0517578,0.02387728,0.09769815,4.3984375,0.29250285,59.75,0.9223972
WRN_210619_230852_KVAX_1085916n_Q6.nc,WRN,-1.0,968255,160135,24.131247,46.0,8.346458,12.999571,42.5,2.539165,30.5,0.6754945,20.0,1.2839249,0.9689071,1.0517578,0.052765157,0.032460794,2.296875,0.13581315,59.75,0.83559537
WRN_210619_231258_KFTG_1085914n_G0.nc,WRN,-1.0,966066,159837,28.05191,59.0,7.9434986,6.421888,38.75,5.9589887,32.0,0.21689735,11.03125,0.5631755,0.9834285,1.0517578,0.022266425,0.088310726,4.3984375,0.27360466,59.75,0.8473331
WRN_210619_231347_KVAX_1085916n_Q6.nc,WRN,-1.0,967793,160034,23.683046,46.5,8.2676115,13.044594,42.5,2.5471115,31.5,0.6646506,20.0,1.2949184,0.97022754,1.0517578,0.053236812,0.030787354,2.546875,0.13080683,59.75,0.8434828
WRN_210619_231840_KVAX_1085916n_Q6.nc,WRN,-1.0,967793,160034,23.281221,46.5,8.187571,13.161686,42.5,2.5240607,31.5,0.65892106,20.0,1.319003,0.97148806,1.0517578,0.0536193,0.028623482,2.546875,0.12691307,59.75,0.8434828
WRN_210619_232341_KVAX_1085916n_Q6.nc,WRN,-1.0,967793,160034,22.827202,47.5,8.155528,13.171983,42.5,2.519291,31.5,0.65147203,20.0,1.3473651,0.9728882,1.0517578,0.05481542,0.026488028,2.546875,0.120932765,59.75,0.8434828
WRN_210619_232835_KVAX_1085916n_Q6.nc,WRN,-1.0,967793,160034,22.330778,48.0,8.120997,13.198626,39.0,2.5510416,31.5,0.6371353,20.0,1.3798105,0.97417766,1.0517578,0.05625823,0.02389246,2.546875,0.11612626,59.75,0.8434828
WRN_210901_010219_KFCX_1086416n_C4.nc,WRN,-1.0,980970,162503,18.102558,58.5,15.332525,8.54853,33.6875,5.202882,26.6875,0.79249454,20.0,1.8290893,0.9532476,1.0517578,0.117998466,0.17181836,3.546875,0.45042285,59.75,0.8029485
WRN_210901_010852_KFCX_1086416n_C4.nc,WRN,-1.0,980970,162503,17.886118,58.0,15.359616,9.151668,29.1875,5.514934,30.5,0.9061544,20.0,1.9537495,0.94797224,1.0517578,0.12688844,0.16952102,3.6484375,0.43208528,59.75,0.83559537
WRN_210901_011526_KFCX_1086416n_C4.nc,WRN,-1.0,980970,162503,20.024307,58.5,15.583211,10.393609,31.6875,5.437776,21.5,0.9134167,20.0,1.8596427,0.9523006,1.0517578,0.12294993,0.21130544,3.5,0.4874183,59.75,0.7501041
WRN_210901_012159_KFCX_1086416n_C4.nc,WRN,-1.0,980970,162503,18.202663,56.5,15.126779,10.142,30.6875,6.048509,31.5,0.962285,20.0,1.996528,0.9446414,1.0517578,0.13139708,0.15906717,3.546875,0.40246585,59.75,0.8434828
WRN_210901_012831_KFCX_1086416n_C4.nc,WRN,-1.0,980970,162503,18.426039,56.0,14.749802,10.6900215,30.6875,6.0586786,27.5,0.8708625,20.0,1.8490562,0.9523603,1.0517578,0.121959336,0.15073846,3.75,0.3995002,59.75,0.81028086
WRN_210901_012831_KFCX_1086417n_C4.nc,WRN,-1.0,980970,162503,18.426039,56.0,14.749802,10.6900215,30.6875,6.0586786,27.5,0.8708625,20.0,1.8490562,0.9523603,1.0517578,0.121959336,0.15073846,3.75,0.3995002,59.75,0.81028086
WRN_210901_013504_KFCX_1086416n_C4.nc,WRN,-1.0,980970,162503,19.082594,57.0,14.464606,11.3630085,30.6875,5.9005556,29.5,0.7630002,20.0,1.6289873,0.96482706,1.0517578,0.10385094,0.15897416,4.296875,0.43057802,59.75,0.82744503
WRN_210901_013504_KFCX_1086417n_C4.nc,WRN,-1.0,980970,162503,19.082594,57.0,14.464606,11.3630085,30.6875,5.9005556,29.5,0.7630002,20.0,1.6289873,0.96482706,1.0517578,0.10385094,0.15897416,4.296875,0.43057802,59.75,0.82744503
WRN_210901_014137_KFCX_1086416n_C4.nc,WRN,-1.0,980970,162503,19.866587,60.5,14.422403,12.119223,31.1875,5.649633,29.0,0.55311704,20.0,1.4188521,0.97627586,1.0517578,0.0848004,0.16299675,4.3984375,0.4515615,59.75,0.8232656
WRN_210901_014137_KFCX_1086417n_C4.nc,WRN,-1.0,980970,162503,19.866587,60.5,14.422403,12.119223,31.1875,5.649633,29.0,0.55311704,20.0,1.4188521,0.97627586,1.0517578,0.0848004,0.16299675,4.3984375,0.4515615,59.75,0.8232656
WRN_210901_014809_KFCX_1086416n_C4.nc,WRN,-1.0,980970,162503,20.09189,60.5,14.730077,12.691356,40.6875,5.398923,28.5,0.55455667,20.0,1.4023739,0.9791242,1.0517578,0.079705216,0.17111911,4.3984375,0.4766962,59.75,0.81901354
WRN_210901_014809_KFCX_1086417n_C4.nc,WRN,-1.0,980970,162503,20.09189,60.5,14.730077,12.691356,40.6875,5.398923,28.5,0.55455667,20.0,1.4023739,0.9791242,1.0517578,0.079705216,0.17111911,4.3984375,0.4766962,59.75,0.81901354
WRN_210901_015441_KFCX_1086416n_C4.nc,WRN,-1.0,980970,162503,19.897226,60.5,15.388069,12.984938,39.6875,5.258311,25.0,0.6176569,20.0,1.4993172,0.97802067,1.0517578,0.08343052,0.17424008,4.3984375,0.46053866,59.75,0.7869786
WRN_210901_015441_KFCX_1086417n_C4.nc,WRN,-1.0,980970,162503,19.897226,60.5,15.388069,12.984938,39.6875,5.258311,25.0,0.6176569,20.0,1.4993172,0.97802067,1.0517578,0.08343052,0.17424008,4.3984375,0.46053866,59.75,0.7869786
