State,Study,Conscious,Simulated_Slope
REM (NSRR),Purcell-NSRR,True,-3.4626136246870245
REM (NSRR),Purcell-NSRR,True,-5.357808427056831
REM (NSRR),Purcell-NSRR,True,-2.690184037392703
REM (NSRR),Purcell-NSRR,True,-4.143718573219613
REM (NSRR),Purcell-NSRR,True,-3.6161787260743234
REM (NSRR),Purcell-NSRR,True,-1.6771910296986154
REM (NSRR),Purcell-NSRR,True,-1.454727214288783
REM (NSRR),Purcell-NSRR,True,-3.8327847866302918
REM (NSRR),Purcell-NSRR,True,-2.664892963642049
REM (NSRR),Purcell-NSRR,True,-3.809271663994581
REM (NSRR),Purcell-NSRR,True,-3.540507584626845
REM (NSRR),Purcell-NSRR,True,-3.8634504312122937
REM (NSRR),Purcell-NSRR,True,-4.996190664529633
REM (NSRR),Purcell-NSRR,True,-3.153740451404436
REM (NSRR),Purcell-NSRR,True,-2.95818363285313
REM (NSRR),Purcell-NSRR,True,-3.9295031621979133
REM (NSRR),Purcell-NSRR,True,-2.148426251646404
REM (NSRR),Purcell-NSRR,True,-3.691605239567229
REM (NSRR),Purcell-NSRR,True,-3.895285132277608
REM (NSRR),Purcell-NSRR,True,-2.7168262248772113
REM (NSRR),Purcell-NSRR,True,-4.812227367927388
REM (NSRR),Purcell-NSRR,True,-2.3318335817369267
REM (NSRR),Purcell-NSRR,True,-3.6572645355955435
REM (NSRR),Purcell-NSRR,True,-2.2481799273615213
REM (NSRR),Purcell-NSRR,True,-1.9455491967927627
REM (NSRR),Purcell-NSRR,True,-2.6017359806987423
REM (NSRR),Purcell-NSRR,True,-4.072260782307358
REM (NSRR),Purcell-NSRR,True,-4.516679417561653
REM (NSRR),Purcell-NSRR,True,-4.70224198948399
REM (NSRR),Purcell-NSRR,True,-2.133115707723748
REM (NSRR),Purcell-NSRR,True,-3.3865079944198735
REM (NSRR),Purcell-NSRR,True,-3.8568137781859524
REM (NSRR),Purcell-NSRR,True,-3.383755597906775
REM (NSRR),Purcell-NSRR,True,-2.1556876025232885
REM (NSRR),Purcell-NSRR,True,-2.4613937849211207
REM (NSRR),Purcell-NSRR,True,-2.8059380858104137
REM (NSRR),Purcell-NSRR,True,-2.6040320928044434
REM (NSRR),Purcell-NSRR,True,-3.0675449078093613
REM (NSRR),Purcell-NSRR,True,-2.944059249161848
REM (NSRR),Purcell-NSRR,True,-3.0261744368891015
REM (NSRR),Purcell-NSRR,True,-3.250062021593661
REM (NSRR),Purcell-NSRR,True,-2.4870810657976663
REM (NSRR),Purcell-NSRR,True,-2.8841405438597514
REM (NSRR),Purcell-NSRR,True,-4.1418734605599505
REM (NSRR),Purcell-NSRR,True,-2.7144249141237573
REM (NSRR),Purcell-NSRR,True,-2.999620377856108
REM (NSRR),Purcell-NSRR,True,-2.630840082099099
REM (NSRR),Purcell-NSRR,True,-3.3555271879977946
REM (NSRR),Purcell-NSRR,True,-2.427975148436392
REM (NSRR),Purcell-NSRR,True,-3.312186581169318
REM (NSRR),Purcell-NSRR,True,-2.5169489468051616
REM (NSRR),Purcell-NSRR,True,-3.7122548908540054
REM (NSRR),Purcell-NSRR,True,-3.642160461836331
REM (NSRR),Purcell-NSRR,True,-2.6403196285416257
REM (NSRR),Purcell-NSRR,True,-3.5859768760037305
REM (NSRR),Purcell-NSRR,True,-1.0162706145305003
REM (NSRR),Purcell-NSRR,True,-2.6763783031607042
REM (NSRR),Purcell-NSRR,True,-3.224760739784779
REM (NSRR),Purcell-NSRR,True,-2.4197112945096304
REM (NSRR),Purcell-NSRR,True,-3.736770505245377
REM (NSRR),Purcell-NSRR,True,-2.315290824044657
REM (NSRR),Purcell-NSRR,True,-2.343422386924294
REM (NSRR),Purcell-NSRR,True,-1.9805839930579878
REM (NSRR),Purcell-NSRR,True,-3.6963944729971576
REM (NSRR),Purcell-NSRR,True,-4.48822496516143
REM (NSRR),Purcell-NSRR,True,-3.8678851391446245
REM (NSRR),Purcell-NSRR,True,-3.535198701064742
REM (NSRR),Purcell-NSRR,True,-1.5616652635433794
REM (NSRR),Purcell-NSRR,True,-1.027177741671657
REM (NSRR),Purcell-NSRR,True,-2.900970913961766
REM (NSRR),Purcell-NSRR,True,-3.2404904154300813
REM (NSRR),Purcell-NSRR,True,-3.604341071310908
REM (NSRR),Purcell-NSRR,True,-2.4148610384127314
REM (NSRR),Purcell-NSRR,True,-1.033689853301099
REM (NSRR),Purcell-NSRR,True,-1.4415228443799264
REM (NSRR),Purcell-NSRR,True,-2.0976055208852253
REM (NSRR),Purcell-NSRR,True,-2.1124655191576958
REM (NSRR),Purcell-NSRR,True,-2.4071449648375918
REM (NSRR),Purcell-NSRR,True,-3.297889805840118
REM (NSRR),Purcell-NSRR,True,-3.9958800961771734
REM (NSRR),Purcell-NSRR,True,-3.2710777984043067
REM (NSRR),Purcell-NSRR,True,-2.822309465399986
REM (NSRR),Purcell-NSRR,True,-4.722051060611104
REM (NSRR),Purcell-NSRR,True,-3.4048885751655154
REM (NSRR),Purcell-NSRR,True,-4.0863967018388365
REM (NSRR),Purcell-NSRR,True,-2.2233137361769977
REM (NSRR),Purcell-NSRR,True,-3.8066730640604294
REM (NSRR),Purcell-NSRR,True,-2.9176212021247214
REM (NSRR),Purcell-NSRR,True,-3.95888936724281
REM (NSRR),Purcell-NSRR,True,-1.632058240804555
REM (NSRR),Purcell-NSRR,True,-4.972305082782477
REM (NSRR),Purcell-NSRR,True,-2.7681308498430295
REM (NSRR),Purcell-NSRR,True,-4.543440189554246
REM (NSRR),Purcell-NSRR,True,-3.765785762158666
REM (NSRR),Purcell-NSRR,True,-3.0412009646236915
REM (NSRR),Purcell-NSRR,True,-2.9914076617806638
REM (NSRR),Purcell-NSRR,True,-3.017828407898966
REM (NSRR),Purcell-NSRR,True,-3.0963282370363188
REM (NSRR),Purcell-NSRR,True,-3.8999762610592876
REM (NSRR),Purcell-NSRR,True,-3.4161318358512363
REM (NSRR),Purcell-NSRR,True,-3.2179651890970487
REM (NSRR),Purcell-NSRR,True,-3.0521644380308643
REM (NSRR),Purcell-NSRR,True,-3.316512627245564
REM (NSRR),Purcell-NSRR,True,-2.5111658589079164
REM (NSRR),Purcell-NSRR,True,-3.155429841324447
REM (NSRR),Purcell-NSRR,True,-3.0461232849431603
REM (NSRR),Purcell-NSRR,True,-3.637500453638265
REM (NSRR),Purcell-NSRR,True,-4.315776090988497
REM (NSRR),Purcell-NSRR,True,-3.0940195629384757
REM (NSRR),Purcell-NSRR,True,-2.027255929974169
REM (NSRR),Purcell-NSRR,True,-2.8005151633867635
REM (NSRR),Purcell-NSRR,True,-4.077851375968493
REM (NSRR),Purcell-NSRR,True,-2.424937430816603
REM (NSRR),Purcell-NSRR,True,-3.589362913529975
REM (NSRR),Purcell-NSRR,True,-2.526291540212749
REM (NSRR),Purcell-NSRR,True,-3.623468412196537
REM (NSRR),Purcell-NSRR,True,-2.8922172598429463
REM (NSRR),Purcell-NSRR,True,-3.775066562478271
REM (NSRR),Purcell-NSRR,True,-3.749299342844208
REM (NSRR),Purcell-NSRR,True,-4.836109540280154
REM (NSRR),Purcell-NSRR,True,-2.7314373266039897
REM (NSRR),Purcell-NSRR,True,-2.8751404125730957
REM (NSRR),Purcell-NSRR,True,-2.8181543658858677
REM (NSRR),Purcell-NSRR,True,-2.9711810725588497
REM (NSRR),Purcell-NSRR,True,-4.0219075421904895
REM (NSRR),Purcell-NSRR,True,-2.271863044061546
REM (NSRR),Purcell-NSRR,True,-2.2446424454313103
REM (NSRR),Purcell-NSRR,True,-4.04822422801288
REM (NSRR),Purcell-NSRR,True,-2.711134136639228
REM (NSRR),Purcell-NSRR,True,-2.36392290480981
REM (NSRR),Purcell-NSRR,True,-3.726054295704878
REM (NSRR),Purcell-NSRR,True,-3.549786384119912
REM (NSRR),Purcell-NSRR,True,-2.7091195143852795
REM (NSRR),Purcell-NSRR,True,-4.779465253183191
REM (NSRR),Purcell-NSRR,True,-4.352308450473954
REM (NSRR),Purcell-NSRR,True,-4.2523151987480645
REM (NSRR),Purcell-NSRR,True,-5.069075224075313
REM (NSRR),Purcell-NSRR,True,-2.1513143221962263
REM (NSRR),Purcell-NSRR,True,-5.263320925094004
REM (NSRR),Purcell-NSRR,True,-2.9025422140633483
REM (NSRR),Purcell-NSRR,True,-2.4280327885973474
REM (NSRR),Purcell-NSRR,True,-3.547315738485633
REM (NSRR),Purcell-NSRR,True,-3.9268356679981506
REM (NSRR),Purcell-NSRR,True,-3.014207496217325
REM (NSRR),Purcell-NSRR,True,-3.2481437757666587
REM (NSRR),Purcell-NSRR,True,-2.233780993033406
REM (NSRR),Purcell-NSRR,True,-5.9118238168311805
REM (NSRR),Purcell-NSRR,True,-4.180347259958393
REM (NSRR),Purcell-NSRR,True,-2.6813080836156864
REM (NSRR),Purcell-NSRR,True,-3.1989134012995017
REM (NSRR),Purcell-NSRR,True,-2.4884377643933413
REM (NSRR),Purcell-NSRR,True,-2.9846602990856375
REM (NSRR),Purcell-NSRR,True,-3.3864441466471584
REM (NSRR),Purcell-NSRR,True,-3.55611835872748
REM (NSRR),Purcell-NSRR,True,-0.8954871442413284
REM (NSRR),Purcell-NSRR,True,-1.6956063575144866
REM (NSRR),Purcell-NSRR,True,-2.748216981708793
REM (NSRR),Purcell-NSRR,True,-3.170541989511763
REM (NSRR),Purcell-NSRR,True,-2.70504945177493
REM (NSRR),Purcell-NSRR,True,-2.4126895021723955
REM (NSRR),Purcell-NSRR,True,-2.82586688956059
REM (NSRR),Purcell-NSRR,True,-4.010899913333429
REM (NSRR),Purcell-NSRR,True,-1.4428799468580116
REM (NSRR),Purcell-NSRR,True,-3.000672378295492
REM (NSRR),Purcell-NSRR,True,-1.2105540020455994
REM (NSRR),Purcell-NSRR,True,-3.060481403335882
REM (NSRR),Purcell-NSRR,True,-3.498765715946711
REM (NSRR),Purcell-NSRR,True,-1.8483231820381196
REM (NSRR),Purcell-NSRR,True,-2.9449970818157634
REM (NSRR),Purcell-NSRR,True,-3.1148869355536477
REM (NSRR),Purcell-NSRR,True,-4.46557250666333
REM (NSRR),Purcell-NSRR,True,-2.581417407683285
REM (NSRR),Purcell-NSRR,True,-3.749560496684209
REM (NSRR),Purcell-NSRR,True,-3.7034646067561305
REM (NSRR),Purcell-NSRR,True,-3.746763971173856
REM (NSRR),Purcell-NSRR,True,-2.8054037212690064
REM (NSRR),Purcell-NSRR,True,-4.804829090011626
REM (NSRR),Purcell-NSRR,True,-3.463516698157701
REM (NSRR),Purcell-NSRR,True,-2.2573011300646675
REM (NSRR),Purcell-NSRR,True,-4.5114511686188665
REM (NSRR),Purcell-NSRR,True,-3.0749307077762227
REM (NSRR),Purcell-NSRR,True,-3.8893990860411547
REM (NSRR),Purcell-NSRR,True,-3.6588078058682876
REM (NSRR),Purcell-NSRR,True,-1.5738773926996865
REM (NSRR),Purcell-NSRR,True,-4.921400450489513
REM (NSRR),Purcell-NSRR,True,-2.474669325381507
REM (NSRR),Purcell-NSRR,True,-3.7339834951357758
REM (NSRR),Purcell-NSRR,True,-3.7843493500425653
REM (NSRR),Purcell-NSRR,True,-4.375645547092677
REM (NSRR),Purcell-NSRR,True,-2.4865486511964936
REM (NSRR),Purcell-NSRR,True,-3.4438296627886706
REM (NSRR),Purcell-NSRR,True,-3.5716942023108036
REM (NSRR),Purcell-NSRR,True,-3.1387714655858763
REM (NSRR),Purcell-NSRR,True,-3.4224446191559355
REM (NSRR),Purcell-NSRR,True,-5.2760360727276225
REM (NSRR),Purcell-NSRR,True,-3.7470427972011806
REM (NSRR),Purcell-NSRR,True,-2.343214106800024
REM (NSRR),Purcell-NSRR,True,-4.77570490127272
REM (NSRR),Purcell-NSRR,True,-4.353747128419656
REM (NSRR),Purcell-NSRR,True,-3.682198730925334
REM (NSRR),Purcell-NSRR,True,-3.984816877860979
REM (NSRR),Purcell-NSRR,True,-3.278238783918289
REM (NSRR),Purcell-NSRR,True,-4.356925748674946
REM (NSRR),Purcell-NSRR,True,-3.642768539341175
REM (NSRR),Purcell-NSRR,True,-3.29860260978134
REM (NSRR),Purcell-NSRR,True,-2.592837678183865
REM (NSRR),Purcell-NSRR,True,-1.9894394574445313
REM (NSRR),Purcell-NSRR,True,-3.51486088799198
REM (NSRR),Purcell-NSRR,True,-1.3380185285482333
REM (NSRR),Purcell-NSRR,True,-3.4362346035549285
REM (NSRR),Purcell-NSRR,True,-2.4106232200686533
REM (NSRR),Purcell-NSRR,True,-1.294020566670814
REM (NSRR),Purcell-NSRR,True,-3.1089265895982345
REM (NSRR),Purcell-NSRR,True,-4.640928845188295
REM (NSRR),Purcell-NSRR,True,-3.157944414660306
REM (NSRR),Purcell-NSRR,True,-3.8693922438732034
REM (NSRR),Purcell-NSRR,True,-3.5279090090886367
REM (NSRR),Purcell-NSRR,True,-1.2398739787631587
REM (NSRR),Purcell-NSRR,True,-4.4882555164820035
REM (NSRR),Purcell-NSRR,True,-2.9457263415198445
REM (NSRR),Purcell-NSRR,True,-4.138841779734061
REM (NSRR),Purcell-NSRR,True,-3.561555886973713
REM (NSRR),Purcell-NSRR,True,-2.4957207069176253
REM (NSRR),Purcell-NSRR,True,-2.927805002448943
REM (NSRR),Purcell-NSRR,True,-3.477883369044097
REM (NSRR),Purcell-NSRR,True,-3.908033125695982
REM (NSRR),Purcell-NSRR,True,-2.9299171796928922
REM (NSRR),Purcell-NSRR,True,-1.52067733808795
REM (NSRR),Purcell-NSRR,True,-4.162771836356382
REM (NSRR),Purcell-NSRR,True,-1.3141158323280089
REM (NSRR),Purcell-NSRR,True,-2.035305229812572
REM (NSRR),Purcell-NSRR,True,-1.8632972828498409
REM (NSRR),Purcell-NSRR,True,-2.937659861348476
REM (NSRR),Purcell-NSRR,True,-2.0640323160648326
REM (NSRR),Purcell-NSRR,True,-4.271612911351689
REM (NSRR),Purcell-NSRR,True,-3.926507849707049
REM (NSRR),Purcell-NSRR,True,-2.474483525042907
REM (NSRR),Purcell-NSRR,True,-2.950406665183882
REM (NSRR),Purcell-NSRR,True,-3.400259184954973
REM (NSRR),Purcell-NSRR,True,-5.784316291716697
REM (NSRR),Purcell-NSRR,True,-3.690991390506524
REM (NSRR),Purcell-NSRR,True,-4.438928735100628
REM (NSRR),Purcell-NSRR,True,-2.7502127378464083
REM (NSRR),Purcell-NSRR,True,-3.4435905839021705
REM (NSRR),Purcell-NSRR,True,-3.8862609479858277
REM (NSRR),Purcell-NSRR,True,-0.5736045317341181
REM (NSRR),Purcell-NSRR,True,-2.1986721237963573
REM (NSRR),Purcell-NSRR,True,-2.1807502343448597
REM (NSRR),Purcell-NSRR,True,-1.01988336452419
REM (NSRR),Purcell-NSRR,True,-2.437644656915759
REM (NSRR),Purcell-NSRR,True,-4.030721795444899
REM (NSRR),Purcell-NSRR,True,-4.149145766601198
REM (NSRR),Purcell-NSRR,True,-2.27287217526838
REM (NSRR),Purcell-NSRR,True,-5.335445760717325
REM (NSRR),Purcell-NSRR,True,-3.328765078622977
REM (NSRR),Purcell-NSRR,True,-5.448631956449688
REM (NSRR),Purcell-NSRR,True,-3.149904170171328
REM (NSRR),Purcell-NSRR,True,-2.3851089022446037
REM (NSRR),Purcell-NSRR,True,-2.967044343539896
REM (NSRR),Purcell-NSRR,True,-2.3000050404304107
REM (NSRR),Purcell-NSRR,True,-1.260279214086859
REM (NSRR),Purcell-NSRR,True,-3.395357031778294
REM (NSRR),Purcell-NSRR,True,-0.4067770144907552
REM (NSRR),Purcell-NSRR,True,-3.034635571022094
REM (NSRR),Purcell-NSRR,True,-2.2888092638316215
REM (NSRR),Purcell-NSRR,True,-3.8688047195848507
REM (NSRR),Purcell-NSRR,True,-1.610169735117273
REM (NSRR),Purcell-NSRR,True,-2.1950916052754668
REM (NSRR),Purcell-NSRR,True,-1.759905793685279
REM (NSRR),Purcell-NSRR,True,-3.1948050214355286
REM (NSRR),Purcell-NSRR,True,-4.52132337708256
REM (NSRR),Purcell-NSRR,True,-2.7837694450433594
REM (NSRR),Purcell-NSRR,True,-4.968520611196241
REM (NSRR),Purcell-NSRR,True,-3.59044518996182
REM (NSRR),Purcell-NSRR,True,-3.056498624134626
REM (NSRR),Purcell-NSRR,True,-0.8426568964947361
REM (NSRR),Purcell-NSRR,True,-2.9274154603309768
REM (NSRR),Purcell-NSRR,True,-3.108694627622685
REM (NSRR),Purcell-NSRR,True,-3.313831028387446
REM (NSRR),Purcell-NSRR,True,-4.609094846052929
REM (NSRR),Purcell-NSRR,True,-3.1630867690067053
REM (NSRR),Purcell-NSRR,True,-3.145813827223498
REM (NSRR),Purcell-NSRR,True,-4.230880512147364
REM (NSRR),Purcell-NSRR,True,-4.451781371454794
REM (NSRR),Purcell-NSRR,True,-3.7376720575603715
REM (NSRR),Purcell-NSRR,True,-3.184244337545478
REM (NSRR),Purcell-NSRR,True,-3.713351273373234
REM (NSRR),Purcell-NSRR,True,-4.314189767171548
REM (NSRR),Purcell-NSRR,True,-2.957062744103753
REM (NSRR),Purcell-NSRR,True,-2.704305873888969
REM (NSRR),Purcell-NSRR,True,-3.1271654804777698
REM (NSRR),Purcell-NSRR,True,-3.820115557843675
REM (NSRR),Purcell-NSRR,True,-2.6476224983663297
REM (NSRR),Purcell-NSRR,True,-3.4429513474306526
REM (NSRR),Purcell-NSRR,True,-4.45414908739826
REM (NSRR),Purcell-NSRR,True,-2.200626699627007
REM (NSRR),Purcell-NSRR,True,-2.892013126444973
REM (NSRR),Purcell-NSRR,True,-3.37080168271727
REM (NSRR),Purcell-NSRR,True,-4.8409570260032515
REM (NSRR),Purcell-NSRR,True,-4.004297464358019
REM (NSRR),Purcell-NSRR,True,-1.2058595871722027
REM (NSRR),Purcell-NSRR,True,-4.777452361914209
REM (NSRR),Purcell-NSRR,True,-3.504533809377057
REM (NSRR),Purcell-NSRR,True,-3.266542732196697
REM (NSRR),Purcell-NSRR,True,-2.9254628533563496
REM (NSRR),Purcell-NSRR,True,-4.766139700610061
REM (NSRR),Purcell-NSRR,True,-3.07361697591138
REM (NSRR),Purcell-NSRR,True,-4.9574679783693005
REM (NSRR),Purcell-NSRR,True,-3.151336806399381
REM (NSRR),Purcell-NSRR,True,-3.9106636302753457
REM (NSRR),Purcell-NSRR,True,-4.12683960441537
REM (NSRR),Purcell-NSRR,True,-2.404605925937393
REM (NSRR),Purcell-NSRR,True,-3.488591312940765
REM (NSRR),Purcell-NSRR,True,-2.7702874028997395
REM (NSRR),Purcell-NSRR,True,-2.736751724008501
REM (NSRR),Purcell-NSRR,True,-1.9639565319772343
REM (NSRR),Purcell-NSRR,True,-4.473566051681278
REM (NSRR),Purcell-NSRR,True,-2.3193406490291295
REM (NSRR),Purcell-NSRR,True,-3.233329813104474
REM (NSRR),Purcell-NSRR,True,-3.6329153200589044
REM (NSRR),Purcell-NSRR,True,-4.413811223151566
REM (NSRR),Purcell-NSRR,True,-2.6357237906473605
REM (NSRR),Purcell-NSRR,True,-4.183908865188208
REM (NSRR),Purcell-NSRR,True,-2.7256329387865796
REM (NSRR),Purcell-NSRR,True,-1.2977441145757487
REM (NSRR),Purcell-NSRR,True,-2.2576069064518687
REM (NSRR),Purcell-NSRR,True,-1.840936565310762
REM (NSRR),Purcell-NSRR,True,-3.9781143799905783
REM (NSRR),Purcell-NSRR,True,-2.4776033253546674
REM (NSRR),Purcell-NSRR,True,-4.408711859816105
REM (NSRR),Purcell-NSRR,True,-3.4864410699781887
REM (NSRR),Purcell-NSRR,True,-1.486666481546759
REM (NSRR),Purcell-NSRR,True,-3.8655434084491596
REM (NSRR),Purcell-NSRR,True,-2.1245632231945133
REM (NSRR),Purcell-NSRR,True,-2.2214852881205607
REM (NSRR),Purcell-NSRR,True,-2.1616420587982694
REM (NSRR),Purcell-NSRR,True,-4.5330545602920935
REM (NSRR),Purcell-NSRR,True,-2.718144874896603
REM (NSRR),Purcell-NSRR,True,-3.4085826288526655
REM (NSRR),Purcell-NSRR,True,-2.1477121715375582
REM (NSRR),Purcell-NSRR,True,-4.925968822602308
REM (NSRR),Purcell-NSRR,True,-2.87755233442457
REM (NSRR),Purcell-NSRR,True,-3.0207566824558807
REM (NSRR),Purcell-NSRR,True,-5.265330996608062
REM (NSRR),Purcell-NSRR,True,-4.146638400786813
REM (NSRR),Purcell-NSRR,True,-5.10333976372858
REM (NSRR),Purcell-NSRR,True,-3.985558033916849
REM (NSRR),Purcell-NSRR,True,-2.693824478295448
REM (NSRR),Purcell-NSRR,True,-3.0521591935259593
REM (NSRR),Purcell-NSRR,True,-3.0784536646227005
REM (NSRR),Purcell-NSRR,True,-4.302921445950295
REM (NSRR),Purcell-NSRR,True,-2.115353693358009
REM (NSRR),Purcell-NSRR,True,-3.2690581187715817
REM (NSRR),Purcell-NSRR,True,-3.215869169242649
REM (NSRR),Purcell-NSRR,True,-2.2976858140925565
REM (NSRR),Purcell-NSRR,True,-4.253905839434413
REM (NSRR),Purcell-NSRR,True,-3.018556589567078
REM (NSRR),Purcell-NSRR,True,-2.8211723492135667
REM (NSRR),Purcell-NSRR,True,-3.8024803562876555
REM (NSRR),Purcell-NSRR,True,-2.5893612188676776
REM (NSRR),Purcell-NSRR,True,-2.766831803395156
REM (NSRR),Purcell-NSRR,True,-3.3524585948005545
REM (NSRR),Purcell-NSRR,True,-3.3838252074028055
REM (NSRR),Purcell-NSRR,True,-2.7198191300234194
REM (NSRR),Purcell-NSRR,True,-2.4515392378122525
REM (NSRR),Purcell-NSRR,True,-3.186303157065588
REM (NSRR),Purcell-NSRR,True,-2.115618031657612
REM (NSRR),Purcell-NSRR,True,-2.583130685593795
REM (NSRR),Purcell-NSRR,True,-5.061123320927923
REM (NSRR),Purcell-NSRR,True,-4.672696371823349
REM (NSRR),Purcell-NSRR,True,-2.0527861694838627
REM (NSRR),Purcell-NSRR,True,-3.4998996826039597
REM (NSRR),Purcell-NSRR,True,-3.083744112400782
REM (NSRR),Purcell-NSRR,True,-2.096274968998004
REM (NSRR),Purcell-NSRR,True,-3.256492445821708
REM (NSRR),Purcell-NSRR,True,-3.2122602195292687
REM (NSRR),Purcell-NSRR,True,-4.129735805310056
REM (NSRR),Purcell-NSRR,True,-2.8753177589867804
REM (NSRR),Purcell-NSRR,True,-2.656056824381473
REM (NSRR),Purcell-NSRR,True,-3.835203448968826
REM (NSRR),Purcell-NSRR,True,-4.183703148391074
REM (NSRR),Purcell-NSRR,True,-0.5904363457742297
REM (NSRR),Purcell-NSRR,True,-3.344085595899015
REM (NSRR),Purcell-NSRR,True,-3.942354543011785
REM (NSRR),Purcell-NSRR,True,-2.53446128896484
REM (NSRR),Purcell-NSRR,True,-3.3014375823898052
REM (NSRR),Purcell-NSRR,True,-4.349522699039326
REM (NSRR),Purcell-NSRR,True,-2.760826265741004
REM (NSRR),Purcell-NSRR,True,-4.113929788968829
REM (NSRR),Purcell-NSRR,True,-1.653568686635461
REM (NSRR),Purcell-NSRR,True,-2.7492301257242526
REM (NSRR),Purcell-NSRR,True,-3.5303884271998953
REM (NSRR),Purcell-NSRR,True,-3.1392675838145774
REM (NSRR),Purcell-NSRR,True,-2.3352674542933927
REM (NSRR),Purcell-NSRR,True,-3.061682665918763
REM (NSRR),Purcell-NSRR,True,-1.1010039701138794
REM (NSRR),Purcell-NSRR,True,-2.0997413387937467
REM (NSRR),Purcell-NSRR,True,-2.756214774426336
REM (NSRR),Purcell-NSRR,True,-4.198857239840059
REM (NSRR),Purcell-NSRR,True,-3.398749137819868
REM (NSRR),Purcell-NSRR,True,-2.76505780913105
REM (NSRR),Purcell-NSRR,True,-4.083286855012634
REM (NSRR),Purcell-NSRR,True,-1.9401857442985395
REM (NSRR),Purcell-NSRR,True,-4.236499660905583
REM (NSRR),Purcell-NSRR,True,-3.89529918123415
REM (NSRR),Purcell-NSRR,True,-3.8194233687279184
REM (NSRR),Purcell-NSRR,True,-2.496751477693986
REM (NSRR),Purcell-NSRR,True,-4.065134700740638
REM (NSRR),Purcell-NSRR,True,-5.072781803517912
REM (NSRR),Purcell-NSRR,True,-2.1481759963211413
REM (NSRR),Purcell-NSRR,True,-3.7000165432902046
REM (NSRR),Purcell-NSRR,True,-4.332045344819752
REM (NSRR),Purcell-NSRR,True,-4.014422413946817
REM (NSRR),Purcell-NSRR,True,-1.511486315101265
REM (NSRR),Purcell-NSRR,True,-3.9153682693360654
REM (NSRR),Purcell-NSRR,True,-3.3749311470555106
REM (NSRR),Purcell-NSRR,True,-3.702580701227305
REM (NSRR),Purcell-NSRR,True,-4.4982800559598735
REM (NSRR),Purcell-NSRR,True,-4.0021286124760875
REM (NSRR),Purcell-NSRR,True,-4.567593110750032
REM (NSRR),Purcell-NSRR,True,-2.28200795817656
REM (NSRR),Purcell-NSRR,True,-3.1478428239814473
REM (NSRR),Purcell-NSRR,True,-0.7358673589088092
REM (NSRR),Purcell-NSRR,True,-3.9678924387503
REM (NSRR),Purcell-NSRR,True,-4.11974178118034
REM (NSRR),Purcell-NSRR,True,-1.696807895907741
REM (NSRR),Purcell-NSRR,True,-2.1786186752171366
REM (NSRR),Purcell-NSRR,True,-2.860360105881205
REM (NSRR),Purcell-NSRR,True,-4.377801695753509
REM (NSRR),Purcell-NSRR,True,-1.482895085250674
REM (NSRR),Purcell-NSRR,True,-3.32301668797552
REM (NSRR),Purcell-NSRR,True,-3.6861316699059734
REM (NSRR),Purcell-NSRR,True,-2.0925592616890403
REM (NSRR),Purcell-NSRR,True,-3.272577594617836
REM (NSRR),Purcell-NSRR,True,-4.430438821212152
REM (NSRR),Purcell-NSRR,True,-3.2091867770904474
REM (NSRR),Purcell-NSRR,True,-4.041248286844167
REM (NSRR),Purcell-NSRR,True,-6.297468709097492
REM (NSRR),Purcell-NSRR,True,-4.142881230033664
REM (NSRR),Purcell-NSRR,True,-3.784421842737155
REM (NSRR),Purcell-NSRR,True,-4.42028683104104
REM (NSRR),Purcell-NSRR,True,-2.6674652445447466
REM (NSRR),Purcell-NSRR,True,-4.037297817390363
REM (NSRR),Purcell-NSRR,True,-2.765512264137846
REM (NSRR),Purcell-NSRR,True,-4.4989455753572924
REM (NSRR),Purcell-NSRR,True,-2.329261512622023
REM (NSRR),Purcell-NSRR,True,-4.542655226936956
REM (NSRR),Purcell-NSRR,True,-5.6211969882075925
REM (NSRR),Purcell-NSRR,True,-1.9970616209832046
REM (NSRR),Purcell-NSRR,True,-4.116737754715162
REM (NSRR),Purcell-NSRR,True,-1.4708111094400713
REM (NSRR),Purcell-NSRR,True,-2.678254866841928
REM (NSRR),Purcell-NSRR,True,-2.4497242517453044
REM (NSRR),Purcell-NSRR,True,-2.191281635969146
REM (NSRR),Purcell-NSRR,True,-3.135893035859194
REM (NSRR),Purcell-NSRR,True,-3.124372832413449
REM (NSRR),Purcell-NSRR,True,-1.9524257323100422
REM (NSRR),Purcell-NSRR,True,-3.1372306212417174
REM (NSRR),Purcell-NSRR,True,-3.9874026572884214
REM (NSRR),Purcell-NSRR,True,-2.6568200318463155
REM (NSRR),Purcell-NSRR,True,-5.390422724485466
REM (NSRR),Purcell-NSRR,True,-1.9137227330154154
REM (NSRR),Purcell-NSRR,True,-1.892577850226347
REM (NSRR),Purcell-NSRR,True,-2.0366528730826903
REM (NSRR),Purcell-NSRR,True,-2.0755340297234226
REM (NSRR),Purcell-NSRR,True,-3.335241804731535
REM (NSRR),Purcell-NSRR,True,-3.3580340224453646
REM (NSRR),Purcell-NSRR,True,-4.495219308598352
REM (NSRR),Purcell-NSRR,True,-1.4798115221156654
REM (NSRR),Purcell-NSRR,True,-3.741163226620209
REM (NSRR),Purcell-NSRR,True,-2.9058084321316793
REM (NSRR),Purcell-NSRR,True,-2.992736029651919
REM (NSRR),Purcell-NSRR,True,-4.6074019425961765
REM (NSRR),Purcell-NSRR,True,-5.016779601072016
